Observation station,Year,Month,Day,Time [Local time],Wind speed [m/s],Snow depth [cm],Precipitation amount [mm],Air temperature [°C],Relative humidity [%],Dew-point temperature [°C],Gust speed [m/s]
"Sodankylä Tähtelä","2023","02","11","06:28","0.5","64","0","-20.2","82","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:29","0.5","64","0","-20.2","82","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:30","0.5","64","0","-20.2","83","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:31","0.4","64","0","-20.2","83","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:32","0.4","64","0","-20.2","83","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:33","0.4","64","0","-20.2","83","-22.4","1.2"
"Sodankylä Tähtelä","2023","02","11","06:34","0.3","64","0","-20.2","83","-22.4","0.9"
"Sodankylä Tähtelä","2023","02","11","06:35","0.3","64","0","-20.2","83","-22.4","0.6"
"Sodankylä Tähtelä","2023","02","11","06:36","0.3","64","0","-20.2","82","-22.4","0.6"
"Sodankylä Tähtelä","2023","02","11","06:37","0.3","64","0","-20.2","82","-22.5","0.6"
"Sodankylä Tähtelä","2023","02","11","06:38","0.3","64","0","-20.3","82","-22.5","1"
"Sodankylä Tähtelä","2023","02","11","06:39","0.3","64","0","-20.3","82","-22.5","1"
"Sodankylä Tähtelä","2023","02","11","06:40","0.4","64","0","-20.3","82","-22.6","1.8"
"Sodankylä Tähtelä","2023","02","11","06:41","0.5","64","0","-20.3","82","-22.6","1.9"
"Sodankylä Tähtelä","2023","02","11","06:42","0.6","64","0","-20.3","82","-22.6","1.9"
"Sodankylä Tähtelä","2023","02","11","06:43","0.6","64","0","-20.4","82","-22.6","1.9"
"Sodankylä Tähtelä","2023","02","11","06:44","0.7","64","0","-20.4","82","-22.7","1.9"
"Sodankylä Tähtelä","2023","02","11","06:45","0.8","64","0","-20.4","82","-22.7","1.9"
"Sodankylä Tähtelä","2023","02","11","06:46","0.9","64","0","-20.4","82","-22.7","2.1"
"Sodankylä Tähtelä","2023","02","11","06:47","1.1","64","0","-20.4","82","-22.7","2.1"
"Sodankylä Tähtelä","2023","02","11","06:48","1.1","64","0","-20.4","82","-22.8","2.1"
"Sodankylä Tähtelä","2023","02","11","06:49","1.3","64","0","-20.4","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:50","1.4","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:51","1.4","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:52","1.5","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:53","1.6","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:54","1.6","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:55","1.7","64","0","-20.5","82","-22.8","2.7"
"Sodankylä Tähtelä","2023","02","11","06:56","1.8","64","0","-20.5","82","-22.9","2.7"
"Sodankylä Tähtelä","2023","02","11","06:57","1.8","64","0","-20.5","82","-22.9","2.7"
"Sodankylä Tähtelä","2023","02","11","06:58","1.8","64","0","-20.5","82","-22.9","2.7"
"Sodankylä Tähtelä","2023","02","11","06:59","1.8","64","0","-20.6","82","-22.9","2.7"
"Sodankylä Tähtelä","2023","02","11","07:00","1.7","64","0","-20.6","82","-22.9","2.7"
"Sodankylä Tähtelä","2023","02","11","07:01","1.7","64","0","-20.7","81","-23","2.7"
"Sodankylä Tähtelä","2023","02","11","07:02","1.6","64","0","-20.7","82","-23","2.7"
"Sodankylä Tähtelä","2023","02","11","07:03","1.6","64","0","-20.7","82","-23","2.7"
"Sodankylä Tähtelä","2023","02","11","07:04","1.5","64","0","-20.7","82","-23.1","2.5"
"Sodankylä Tähtelä","2023","02","11","07:05","1.5","64","0","-20.7","82","-23","2.5"
"Sodankylä Tähtelä","2023","02","11","07:06","1.4","64","0","-20.7","82","-23.1","2.3"
"Sodankylä Tähtelä","2023","02","11","07:07","1.4","64","0","-20.8","82","-23.1","2.3"
"Sodankylä Tähtelä","2023","02","11","07:08","1.3","64","0","-20.8","82","-23.1","2"
"Sodankylä Tähtelä","2023","02","11","07:09","1.3","64","0","-20.8","82","-23.1","2"
"Sodankylä Tähtelä","2023","02","11","07:10","1.3","64","0","-20.8","82","-23.2","2"
"Sodankylä Tähtelä","2023","02","11","07:11","1.3","64","0","-20.8","81","-23.2","2"
"Sodankylä Tähtelä","2023","02","11","07:12","1.2","64","0","-20.9","81","-23.2","2"
"Sodankylä Tähtelä","2023","02","11","07:13","1.1","64","0","-20.9","81","-23.2","2"
"Sodankylä Tähtelä","2023","02","11","07:14","1","64","0","-20.9","81","-23.2","1.9"
"Sodankylä Tähtelä","2023","02","11","07:15","0.9","64","0","-20.9","82","-23.2","1.9"
"Sodankylä Tähtelä","2023","02","11","07:16","0.9","64","0","-20.9","82","-23.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:17","0.8","64","0","-21","82","-23.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:18","0.7","64","0","-20.9","81","-23.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:19","0.6","64","0","-20.9","81","-23.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:20","0.5","64","0","-21","81","-23.3","1.5"
"Sodankylä Tähtelä","2023","02","11","07:21","0.4","64","0","-21","81","-23.3","1.2"
"Sodankylä Tähtelä","2023","02","11","07:22","0.3","64","0","-21","81","-23.3","0.9"
"Sodankylä Tähtelä","2023","02","11","07:23","0.3","64","0","-21","81","-23.4","0.9"
"Sodankylä Tähtelä","2023","02","11","07:24","0.4","64","0","-21","81","-23.4","0.9"
"Sodankylä Tähtelä","2023","02","11","07:25","0.4","64","0","-21","81","-23.4","0.9"
"Sodankylä Tähtelä","2023","02","11","07:26","0.4","64","0","-21.1","81","-23.4","0.9"
"Sodankylä Tähtelä","2023","02","11","07:27","0.5","64","0","-21.1","81","-23.5","0.9"
"Sodankylä Tähtelä","2023","02","11","07:28","0.5","64","0","-21.1","81","-23.6","0.9"
"Sodankylä Tähtelä","2023","02","11","07:29","0.6","64","0","-21.2","81","-23.6","0.9"
"Sodankylä Tähtelä","2023","02","11","07:30","0.6","64","0","-21.2","81","-23.6","0.9"
"Sodankylä Tähtelä","2023","02","11","07:31","0.6","64","0","-21.2","81","-23.6","1.1"
"Sodankylä Tähtelä","2023","02","11","07:32","0.7","64","0","-21.2","81","-23.7","1.1"
"Sodankylä Tähtelä","2023","02","11","07:33","0.7","64","0","-21.2","81","-23.7","1.2"
"Sodankylä Tähtelä","2023","02","11","07:34","0.7","64","0","-21.3","80","-23.7","1.2"
"Sodankylä Tähtelä","2023","02","11","07:35","0.7","64","0","-21.3","80","-23.8","1.2"
"Sodankylä Tähtelä","2023","02","11","07:36","0.7","64","0","-21.3","80","-23.8","1.2"
"Sodankylä Tähtelä","2023","02","11","07:37","0.7","64","0","-21.3","80","-23.8","1.2"
"Sodankylä Tähtelä","2023","02","11","07:38","0.7","64","0","-21.3","80","-23.9","1.2"
"Sodankylä Tähtelä","2023","02","11","07:39","0.7","64","0","-21.4","80","-23.9","1.2"
"Sodankylä Tähtelä","2023","02","11","07:40","0.7","64","0","-21.4","80","-23.9","1.2"
"Sodankylä Tähtelä","2023","02","11","07:41","0.7","64","0","-21.4","80","-23.9","1.2"
"Sodankylä Tähtelä","2023","02","11","07:42","0.6","64","0","-21.5","80","-24","1.3"
"Sodankylä Tähtelä","2023","02","11","07:43","0.6","64","0","-21.5","80","-24.1","1.3"
"Sodankylä Tähtelä","2023","02","11","07:44","0.6","64","0","-21.6","79","-24.2","1.7"
"Sodankylä Tähtelä","2023","02","11","07:45","0.7","64","0","-21.6","79","-24.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:46","0.7","64","0","-21.7","79","-24.3","1.7"
"Sodankylä Tähtelä","2023","02","11","07:47","0.8","64","0","-21.7","79","-24.4","1.7"
"Sodankylä Tähtelä","2023","02","11","07:48","0.8","64","0","-21.8","79","-24.5","1.7"
"Sodankylä Tähtelä","2023","02","11","07:49","0.9","64","0","-21.8","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:50","1","64","0","-21.9","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:51","1","64","0","-21.9","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:52","1.1","64","0","-21.9","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:53","1.1","64","0","-21.9","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:54","1.1","64","0","-22","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:55","1","64","0","-22","79","-24.6","1.7"
"Sodankylä Tähtelä","2023","02","11","07:56","1","64","0","-21.9","80","-24.5","1.7"
"Sodankylä Tähtelä","2023","02","11","07:57","0.9","64","0","-22","80","-24.5","1.7"
"Sodankylä Tähtelä","2023","02","11","07:58","0.9","64","0","-22","80","-24.5","1.7"
"Sodankylä Tähtelä","2023","02","11","07:59","0.8","64","0","-21.9","80","-24.5","1.6"
"Sodankylä Tähtelä","2023","02","11","08:00","0.7","64","0","-22","80","-24.5","1.6"
"Sodankylä Tähtelä","2023","02","11","08:01","0.7","64","0","-22","80","-24.6","1.6"
"Sodankylä Tähtelä","2023","02","11","08:02","0.6","64","0","-22","80","-24.6","1.6"
"Sodankylä Tähtelä","2023","02","11","08:03","0.5","64","0","-22","80","-24.6","1.6"
"Sodankylä Tähtelä","2023","02","11","08:04","0.4","64","0","-22","80","-24.6","1.6"
"Sodankylä Tähtelä","2023","02","11","08:05","0.4","64","0","-22","80","-24.6","1.6"
"Sodankylä Tähtelä","2023","02","11","08:06","0.4","64","0","-22.1","80","-24.5","1.6"
"Sodankylä Tähtelä","2023","02","11","08:07","0.4","64","0","-22.1","80","-24.5","1.3"
"Sodankylä Tähtelä","2023","02","11","08:08","0.4","64","0","-22.1","80","-24.6","1.3"
"Sodankylä Tähtelä","2023","02","11","08:09","0.4","64","0","-22.1","80","-24.6","0.8"
"Sodankylä Tähtelä","2023","02","11","08:10","0.4","64","0","-22.1","80","-24.6","0.9"
"Sodankylä Tähtelä","2023","02","11","08:11","0.5","64","0","-22.1","80","-24.6","0.9"
"Sodankylä Tähtelä","2023","02","11","08:12","0.5","64","0","-22.1","80","-24.6","0.9"
"Sodankylä Tähtelä","2023","02","11","08:13","0.6","64","0","-22.2","80","-24.7","0.9"
"Sodankylä Tähtelä","2023","02","11","08:14","0.6","64","0","-22.2","80","-24.7","0.9"
"Sodankylä Tähtelä","2023","02","11","08:15","0.6","64","0","-22.2","80","-24.8","1"
"Sodankylä Tähtelä","2023","02","11","08:16","0.6","64","0","-22.2","80","-24.8","1.1"
"Sodankylä Tähtelä","2023","02","11","08:17","0.7","64","0","-22.2","80","-24.8","1.1"
"Sodankylä Tähtelä","2023","02","11","08:18","0.7","64","0","-22.2","80","-24.8","1.1"
"Sodankylä Tähtelä","2023","02","11","08:19","0.7","64","0","-22.3","80","-24.8","1.1"
"Sodankylä Tähtelä","2023","02","11","08:20","0.6","64","0","-22.3","80","-24.8","1.1"
"Sodankylä Tähtelä","2023","02","11","08:21","0.6","64","0","-22.3","80","-24.9","1.1"
"Sodankylä Tähtelä","2023","02","11","08:22","0.6","64","0","-22.3","80","-24.9","1.1"
"Sodankylä Tähtelä","2023","02","11","08:23","0.6","64","0","-22.4","80","-24.9","1.1"
"Sodankylä Tähtelä","2023","02","11","08:24","0.6","64","0","-22.3","80","-24.9","1.1"
"Sodankylä Tähtelä","2023","02","11","08:25","0.5","64","0","-22.4","80","-24.9","1.1"
"Sodankylä Tähtelä","2023","02","11","08:26","0.5","64","0","-22.4","80","-24.9","1"
"Sodankylä Tähtelä","2023","02","11","08:27","0.5","64","0","-22.4","80","-24.9","1"
"Sodankylä Tähtelä","2023","02","11","08:28","0.4","64","0","-22.4","80","-24.9","0.9"
"Sodankylä Tähtelä","2023","02","11","08:29","0.4","64","0","-22.4","80","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:30","0.5","64","0","-22.4","80","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:31","0.6","64","0","-22.4","80","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:32","0.6","64","0","-22.4","80","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:33","0.7","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:34","0.8","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:35","0.9","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:36","0.9","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:37","1","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:38","1","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:39","1.1","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:40","1","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:41","1","64","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","08:42","0.9","64","0","-22.4","81","-24.8","1.8"
"Sodankylä Tähtelä","2023","02","11","08:43","0.9","64","0","-22.4","81","-24.8","1.8"
"Sodankylä Tähtelä","2023","02","11","08:44","0.8","64","0","-22.4","81","-24.8","1.6"
"Sodankylä Tähtelä","2023","02","11","08:45","0.7","64","0","-22.4","81","-24.8","1.6"
"Sodankylä Tähtelä","2023","02","11","08:46","0.6","64","0","-22.4","81","-24.8","1.5"
"Sodankylä Tähtelä","2023","02","11","08:47","0.6","64","0","-22.4","81","-24.8","1.5"
"Sodankylä Tähtelä","2023","02","11","08:48","0.6","64","0","-22.4","81","-24.8","1.5"
"Sodankylä Tähtelä","2023","02","11","08:49","0.5","64","0","-22.4","81","-24.8","1.3"
"Sodankylä Tähtelä","2023","02","11","08:50","0.5","64","0","-22.4","81","-24.8","1.3"
"Sodankylä Tähtelä","2023","02","11","08:51","0.5","64","0","-22.4","81","-24.8","1"
"Sodankylä Tähtelä","2023","02","11","08:52","0.6","64","0","-22.4","81","-24.8","1.5"
"Sodankylä Tähtelä","2023","02","11","08:53","0.7","64","0","-22.4","81","-24.8","1.5"
"Sodankylä Tähtelä","2023","02","11","08:54","0.8","64","0","-22.4","81","-24.8","1.6"
"Sodankylä Tähtelä","2023","02","11","08:55","0.9","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:56","0.9","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:57","1","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:58","1.1","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","08:59","1.1","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","09:00","1.2","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","09:01","1.2","64","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","09:02","1.2","65","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","09:03","1.2","65","0","-22.4","81","-24.8","1.9"
"Sodankylä Tähtelä","2023","02","11","09:04","1.2","65","0","-22.4","81","-24.8","2.7"
"Sodankylä Tähtelä","2023","02","11","09:05","1.1","65","0","-22.4","81","-24.8","2.7"
"Sodankylä Tähtelä","2023","02","11","09:06","1.2","65","0","-22.4","81","-24.8","2.7"
"Sodankylä Tähtelä","2023","02","11","09:07","1.2","65","0","-22.4","81","-24.8","2.7"
"Sodankylä Tähtelä","2023","02","11","09:08","1.3","65","0","-22.4","81","-24.8","2.7"
"Sodankylä Tähtelä","2023","02","11","09:09","1.4","65","0","-22.4","81","-24.8","2.9"
"Sodankylä Tähtelä","2023","02","11","09:10","1.5","65","0","-22.4","81","-24.8","2.9"
"Sodankylä Tähtelä","2023","02","11","09:11","1.6","65","0","-22.4","81","-24.8","3.1"
"Sodankylä Tähtelä","2023","02","11","09:12","1.6","65","0","-22.4","81","-24.8","3.1"
"Sodankylä Tähtelä","2023","02","11","09:13","1.7","65","0","-22.4","81","-24.7","3.1"
"Sodankylä Tähtelä","2023","02","11","09:14","1.6","65","0","-22.4","81","-24.7","3.1"
"Sodankylä Tähtelä","2023","02","11","09:15","1.8","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:16","1.8","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:17","1.9","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:18","1.9","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:19","1.9","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:20","1.9","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:21","1.9","65","0","-22.4","81","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:22","1.9","65","0","-22.3","82","-24.6","3.4"
"Sodankylä Tähtelä","2023","02","11","09:23","1.9","65","0","-22.3","82","-24.6","3.4"
"Sodankylä Tähtelä","2023","02","11","09:24","1.9","65","0","-22.4","82","-24.7","3.4"
"Sodankylä Tähtelä","2023","02","11","09:25","1.8","65","0","-22.4","81","-24.7","3"
"Sodankylä Tähtelä","2023","02","11","09:26","1.8","64","0","-22.3","81","-24.7","3"
"Sodankylä Tähtelä","2023","02","11","09:27","1.7","64","0","-22.3","81","-24.6","3"
"Sodankylä Tähtelä","2023","02","11","09:28","1.6","64","0","-22.3","81","-24.6","2.9"
"Sodankylä Tähtelä","2023","02","11","09:29","1.6","65","0","-22.3","81","-24.6","2.5"
"Sodankylä Tähtelä","2023","02","11","09:30","1.5","65","0","-22.3","82","-24.6","2.1"
"Sodankylä Tähtelä","2023","02","11","09:31","1.4","65","0","-22.3","82","-24.6","2"
"Sodankylä Tähtelä","2023","02","11","09:32","1.4","65","0","-22.3","81","-24.6","2"
"Sodankylä Tähtelä","2023","02","11","09:33","1.4","65","0","-22.3","81","-24.6","2"
"Sodankylä Tähtelä","2023","02","11","09:34","1.4","65","0","-22.3","81","-24.6","2"
"Sodankylä Tähtelä","2023","02","11","09:35","1.4","65","0","-22.3","81","-24.6","2.1"
"Sodankylä Tähtelä","2023","02","11","09:36","1.4","65","0","-22.3","81","-24.7","2.1"
"Sodankylä Tähtelä","2023","02","11","09:37","1.4","65","0","-22.4","81","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","09:38","1.4","65","0","-22.4","80","-24.8","2.1"
"Sodankylä Tähtelä","2023","02","11","09:39","1.4","65","0","-22.4","80","-24.9","2.3"
"Sodankylä Tähtelä","2023","02","11","09:40","1.5","64","0","-22.4","80","-24.9","3"
"Sodankylä Tähtelä","2023","02","11","09:41","1.5","64","0","-22.4","80","-25","3"
"Sodankylä Tähtelä","2023","02","11","09:42","1.6","64","0","-22.5","80","-25","3"
"Sodankylä Tähtelä","2023","02","11","09:43","1.7","64","0","-22.5","79","-25.1","3"
"Sodankylä Tähtelä","2023","02","11","09:44","1.7","64","0","-22.5","79","-25.1","3"
"Sodankylä Tähtelä","2023","02","11","09:45","1.8","64","0","-22.5","79","-25.1","3"
"Sodankylä Tähtelä","2023","02","11","09:46","1.8","64","0","-22.6","79","-25.2","3"
"Sodankylä Tähtelä","2023","02","11","09:47","1.9","64","0","-22.6","79","-25.2","3"
"Sodankylä Tähtelä","2023","02","11","09:48","1.9","64","0","-22.6","79","-25.2","3"
"Sodankylä Tähtelä","2023","02","11","09:49","1.9","64","0","-22.6","79","-25.2","3"
"Sodankylä Tähtelä","2023","02","11","09:50","1.9","64","0","-22.6","79","-25.2","2.7"
"Sodankylä Tähtelä","2023","02","11","09:51","1.9","64","0","-22.6","79","-25.2","2.7"
"Sodankylä Tähtelä","2023","02","11","09:52","2","64","0","-22.6","79","-25.2","2.9"
"Sodankylä Tähtelä","2023","02","11","09:53","2","64","0","-22.6","80","-25.2","3.1"
"Sodankylä Tähtelä","2023","02","11","09:54","2","64","0","-22.6","80","-25.1","3.1"
"Sodankylä Tähtelä","2023","02","11","09:55","2","64","0","-22.6","80","-25.1","3.1"
"Sodankylä Tähtelä","2023","02","11","09:56","2.1","64","0","-22.6","80","-25.1","3.1"
"Sodankylä Tähtelä","2023","02","11","09:57","2.2","64","0","-22.6","80","-25.1","3.5"
"Sodankylä Tähtelä","2023","02","11","09:58","2.2","64","0","-22.6","80","-25.1","3.5"
"Sodankylä Tähtelä","2023","02","11","09:59","2.3","64","0","-22.6","80","-25.1","3.5"
"Sodankylä Tähtelä","2023","02","11","10:00","2.3","64","0","-22.6","80","-25","3.5"
"Sodankylä Tähtelä","2023","02","11","10:01","2.3","64","0","-22.6","80","-25","3.5"
"Sodankylä Tähtelä","2023","02","11","10:02","2.3","65","0","-22.6","80","-25","3.5"
"Sodankylä Tähtelä","2023","02","11","10:03","2.2","65","0","-22.6","81","-25","3.5"
"Sodankylä Tähtelä","2023","02","11","10:04","2.2","65","0","-22.5","81","-24.9","3.5"
"Sodankylä Tähtelä","2023","02","11","10:05","2.1","65","0","-22.5","81","-24.9","3.5"
"Sodankylä Tähtelä","2023","02","11","10:06","2.1","65","0","-22.5","81","-24.9","3.5"
"Sodankylä Tähtelä","2023","02","11","10:07","2","65","0","-22.5","81","-24.8","3.1"
"Sodankylä Tähtelä","2023","02","11","10:08","2","65","0","-22.4","81","-24.8","2.8"
"Sodankylä Tähtelä","2023","02","11","10:09","1.9","65","0","-22.4","81","-24.7","2.8"
